# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e-01
# lRef        : 1.000000e-01
# Aref        : 1.000000e-02
# CofR        : (2.000000e-01 2.000000e-01 5.000000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
11.52         	5.289896e+01	-7.310241e+00	6.020920e+01	3.375972e+00	1.817891e+00	1.558081e+00	1.299048e-01	-3.375972e+01	5.289896e+02	-7.446910e-18	5.289896e+02	-5.289896e+02
11.525        	5.288769e+01	-1.591190e+01	6.879958e+01	4.235574e+00	2.250407e+00	1.985167e+00	1.326201e-01	-4.235574e+01	5.288769e+02	-7.430652e-18	5.288769e+02	-5.288769e+02
11.53         	5.288276e+01	-2.430102e+01	7.718378e+01	5.074240e+00	2.671790e+00	2.402450e+00	1.346702e-01	-5.074240e+01	5.288276e+02	-7.413841e-18	5.288276e+02	-5.288276e+02
11.535        	5.288236e+01	-3.241620e+01	8.529855e+01	5.885737e+00	3.078905e+00	2.806832e+00	1.360367e-01	-5.885737e+01	5.288236e+02	-7.398044e-18	5.288236e+02	-5.288236e+02
11.54         	5.288895e+01	-4.024160e+01	9.313054e+01	6.668607e+00	3.471021e+00	3.197586e+00	1.367176e-01	-6.668607e+01	5.288895e+02	-7.382894e-18	5.288895e+02	-5.288895e+02
11.545        	5.290169e+01	-4.772736e+01	1.006291e+02	7.417821e+00	3.845617e+00	3.572204e+00	1.367069e-01	-7.417821e+01	5.290169e+02	-7.368651e-18	5.290169e+02	-5.290169e+02
11.55         	5.291870e+01	-5.484364e+01	1.077623e+02	8.130299e+00	4.201154e+00	3.929146e+00	1.360041e-01	-8.130299e+01	5.291870e+02	-7.355323e-18	5.291870e+02	-5.291870e+02
11.555        	5.294107e+01	-6.154465e+01	1.144857e+02	8.801518e+00	4.535364e+00	4.266154e+00	1.346049e-01	-8.801518e+01	5.294107e+02	-7.342970e-18	5.294107e+02	-5.294107e+02
11.56         	5.296771e+01	-6.778645e+01	1.207542e+02	9.427031e+00	4.846040e+00	4.580990e+00	1.325250e-01	-9.427031e+01	5.296771e+02	-7.332079e-18	5.296771e+02	-5.296771e+02
11.565        	5.299923e+01	-7.356355e+01	1.265628e+02	1.000632e+01	5.132928e+00	4.873388e+00	1.297700e-01	-1.000632e+02	5.299923e+02	-7.322071e-18	5.299923e+02	-5.299923e+02
11.57         	5.303368e+01	-7.883233e+01	1.318660e+02	1.053492e+01	5.393813e+00	5.141105e+00	1.263540e-01	-1.053492e+02	5.303368e+02	-7.312947e-18	5.303368e+02	-5.303368e+02
11.575        	5.307134e+01	-8.356607e+01	1.366374e+02	1.101017e+01	5.627372e+00	5.382802e+00	1.222853e-01	-1.101017e+02	5.307134e+02	-7.305087e-18	5.307134e+02	-5.307134e+02
11.58         	5.311065e+01	-8.774120e+01	1.408519e+02	1.142965e+01	5.832417e+00	5.597236e+00	1.175903e-01	-1.142965e+02	5.311065e+02	-7.297690e-18	5.311065e+02	-5.311065e+02
11.585        	5.315204e+01	-9.135052e+01	1.445026e+02	1.179265e+01	6.008623e+00	5.784032e+00	1.122957e-01	-1.179265e+02	5.315204e+02	-7.291304e-18	5.315204e+02	-5.315204e+02
11.59         	5.319371e+01	-9.435613e+01	1.475498e+02	1.209530e+01	6.154073e+00	5.941226e+00	1.064238e-01	-1.209530e+02	5.319371e+02	-7.285641e-18	5.319371e+02	-5.319371e+02
11.595        	5.323416e+01	-9.675902e+01	1.499932e+02	1.233761e+01	6.268809e+00	6.068800e+00	1.000044e-01	-1.233761e+02	5.323416e+02	-7.280320e-18	5.323416e+02	-5.323416e+02
11.6          	5.327383e+01	-9.854280e+01	1.518166e+02	1.251797e+01	6.352056e+00	6.165916e+00	9.307018e-02	-1.251797e+02	5.327383e+02	-7.275552e-18	5.327383e+02	-5.327383e+02
11.605        	5.331238e+01	-9.970085e+01	1.530132e+02	1.263570e+01	6.403505e+00	6.232199e+00	8.565286e-02	-1.263570e+02	5.331238e+02	-7.271297e-18	5.331238e+02	-5.331238e+02
11.61         	5.334780e+01	-1.002256e+02	1.535734e+02	1.268995e+01	6.422774e+00	6.267178e+00	7.779794e-02	-1.268995e+02	5.334780e+02	-7.267053e-18	5.334780e+02	-5.334780e+02
11.615        	5.337937e+01	-1.001256e+02	1.535049e+02	1.268153e+01	6.410300e+00	6.271226e+00	6.953667e-02	-1.268153e+02	5.337937e+02	-7.262761e-18	5.337937e+02	-5.337937e+02
11.62         	5.340787e+01	-9.938986e+01	1.527977e+02	1.260938e+01	6.365602e+00	6.243778e+00	6.091197e-02	-1.260938e+02	5.340787e+02	-7.258815e-18	5.340787e+02	-5.340787e+02
11.625        	5.343180e+01	-9.803260e+01	1.514644e+02	1.247485e+01	6.289394e+00	6.185456e+00	5.196924e-02	-1.247485e+02	5.343180e+02	-7.254272e-18	5.343180e+02	-5.343180e+02
11.63         	5.345058e+01	-9.606194e+01	1.495125e+02	1.227872e+01	6.182111e+00	6.096612e+00	4.274920e-02	-1.227872e+02	5.345058e+02	-7.249357e-18	5.345058e+02	-5.345058e+02
11.635        	5.346346e+01	-9.348644e+01	1.469499e+02	1.202182e+01	6.044207e+00	5.977610e+00	3.329831e-02	-1.202182e+02	5.346346e+02	-7.244250e-18	5.346346e+02	-5.346346e+02
11.64         	5.347112e+01	-9.032285e+01	1.437940e+02	1.170584e+01	5.876585e+00	5.829256e+00	2.366439e-02	-1.170584e+02	5.347112e+02	-7.238852e-18	5.347112e+02	-5.347112e+02
11.645        	5.347264e+01	-8.658150e+01	1.400541e+02	1.133178e+01	5.679788e+00	5.651993e+00	1.389751e-02	-1.133178e+02	5.347264e+02	-7.233003e-18	5.347264e+02	-5.347264e+02
11.65         	5.346909e+01	-8.228458e+01	1.357537e+02	1.090191e+01	5.455000e+00	5.446912e+00	4.044014e-03	-1.090191e+02	5.346909e+02	-7.226997e-18	5.346909e+02	-5.346909e+02
11.655        	5.345951e+01	-7.745630e+01	1.309158e+02	1.041861e+01	5.203456e+00	5.215150e+00	-5.846933e-03	-1.041861e+02	5.345951e+02	-7.220434e-18	5.345951e+02	-5.345951e+02
11.66         	5.344430e+01	-7.212072e+01	1.255650e+02	9.884287e+00	4.926413e+00	4.957874e+00	-1.573070e-02	-9.884287e+01	5.344430e+02	-7.213457e-18	5.344430e+02	-5.344430e+02
11.665        	5.342406e+01	-6.629600e+01	1.197201e+02	9.300802e+00	4.624844e+00	4.675959e+00	-2.555760e-02	-9.300802e+01	5.342406e+02	-7.206212e-18	5.342406e+02	-5.342406e+02
11.67         	5.339943e+01	-6.002137e+01	1.134208e+02	8.672108e+00	4.300773e+00	4.371335e+00	-3.528078e-02	-8.672108e+01	5.339943e+02	-7.199009e-18	5.339943e+02	-5.339943e+02
11.675        	5.336976e+01	-5.332434e+01	1.066941e+02	8.000922e+00	3.955609e+00	4.045313e+00	-4.485203e-02	-8.000922e+01	5.336976e+02	-7.191425e-18	5.336976e+02	-5.336976e+02
11.68         	5.333647e+01	-4.622975e+01	9.956621e+01	7.289798e+00	3.590671e+00	3.699127e+00	-5.422786e-02	-7.289798e+01	5.333647e+02	-7.183887e-18	5.333647e+02	-5.333647e+02
11.685        	5.329991e+01	-3.877625e+01	9.207616e+01	6.542620e+00	3.207947e+00	3.334673e+00	-6.336324e-02	-6.542620e+01	5.329991e+02	-7.176572e-18	5.329991e+02	-5.329991e+02
11.69         	5.326120e+01	-3.099512e+01	8.425632e+01	5.762572e+00	2.809070e+00	2.953502e+00	-7.221606e-02	-5.762572e+01	5.326120e+02	-7.169667e-18	5.326120e+02	-5.326120e+02
11.695        	5.322066e+01	-2.292853e+01	7.614919e+01	4.953886e+00	2.396192e+00	2.557694e+00	-8.075072e-02	-4.953886e+01	5.322066e+02	-7.163701e-18	5.322066e+02	-5.322066e+02
11.7          	5.317882e+01	-1.461525e+01	6.779407e+01	4.120466e+00	1.971323e+00	2.149143e+00	-8.890999e-02	-4.120466e+01	5.317882e+02	-7.157697e-18	5.317882e+02	-5.317882e+02
11.705        	5.313700e+01	-6.079991e+00	5.921699e+01	3.264849e+00	1.535759e+00	1.729089e+00	-9.666497e-02	-3.264849e+01	5.313700e+02	-7.152919e-18	5.313700e+02	-5.313700e+02
11.71         	5.309635e+01	2.619858e+00	5.047649e+01	2.392832e+00	1.092437e+00	1.300395e+00	-1.039789e-01	-2.392832e+01	5.309635e+02	-7.149464e-18	5.309635e+02	-5.309635e+02
11.715        	5.305640e+01	1.144551e+01	4.161089e+01	1.508269e+00	6.433136e-01	8.649552e-01	-1.108208e-01	-1.508269e+01	5.305640e+02	-7.147152e-18	5.305640e+02	-5.305640e+02
11.72         	5.301925e+01	2.037013e+01	3.264911e+01	6.139490e-01	1.898169e-01	4.241321e-01	-1.171576e-01	-6.139490e+00	5.301925e+02	-7.146429e-18	5.301925e+02	-5.301925e+02
11.725        	5.298537e+01	2.933570e+01	2.364967e+01	-2.843015e-01	-2.651070e-01	-1.919441e-02	-1.229563e-01	2.843015e+00	5.298537e+02	-7.147393e-18	5.298537e+02	-5.298537e+02
11.73         	5.295380e+01	3.830510e+01	1.464871e+01	-1.182819e+00	-7.196010e-01	-4.632184e-01	-1.281913e-01	1.182819e+01	5.295380e+02	-7.150672e-18	5.295380e+02	-5.295380e+02
11.735        	5.292800e+01	4.723944e+01	5.688557e+00	-2.077544e+00	-1.171605e+00	-9.059392e-01	-1.328328e-01	2.077544e+01	5.292800e+02	-7.155935e-18	5.292800e+02	-5.292800e+02
11.74         	5.290590e+01	5.608630e+01	-3.180398e+00	-2.963335e+00	-1.618529e+00	-1.344806e+00	-1.368611e-01	2.963335e+01	5.290590e+02	-7.162919e-18	5.290590e+02	-5.290590e+02
11.745        	5.288882e+01	6.481304e+01	-1.192422e+01	-3.836863e+00	-2.058687e+00	-1.778176e+00	-1.402558e-01	3.836863e+01	5.288882e+02	-7.171884e-18	5.288882e+02	-5.288882e+02
11.75         	5.287755e+01	7.336333e+01	-2.048578e+01	-4.692455e+00	-2.489232e+00	-2.203224e+00	-1.430039e-01	4.692455e+01	5.287755e+02	-7.183044e-18	5.287755e+02	-5.287755e+02
11.755        	5.287241e+01	8.170581e+01	-2.883340e+01	-5.526960e+00	-2.908566e+00	-2.618395e+00	-1.450854e-01	5.526960e+01	5.287241e+02	-7.196421e-18	5.287241e+02	-5.287241e+02
11.76         	5.287130e+01	8.980139e+01	-3.693008e+01	-6.336573e+00	-3.314776e+00	-3.021798e+00	-1.464888e-01	6.336573e+01	5.287130e+02	-7.211336e-18	5.287130e+02	-5.287130e+02
11.765        	5.287748e+01	9.760316e+01	-4.472569e+01	-7.116443e+00	-3.705424e+00	-3.411018e+00	-1.472030e-01	7.116443e+01	5.287748e+02	-7.228767e-18	5.287748e+02	-5.287748e+02
11.77         	5.288928e+01	1.050792e+02	-5.218993e+01	-7.863457e+00	-4.078960e+00	-3.784497e+00	-1.472314e-01	7.863457e+01	5.288928e+02	-7.247801e-18	5.288928e+02	-5.288928e+02
11.775        	5.290551e+01	1.121753e+02	-5.926981e+01	-8.572257e+00	-4.432686e+00	-4.139571e+00	-1.465572e-01	8.572257e+01	5.290551e+02	-7.267984e-18	5.290551e+02	-5.290551e+02
11.78         	5.292763e+01	1.188788e+02	-6.595117e+01	-9.241499e+00	-4.765951e+00	-4.475548e+00	-1.452014e-01	9.241499e+01	5.292763e+02	-7.290047e-18	5.292763e+02	-5.292763e+02
11.785        	5.295455e+01	1.251477e+02	-7.219317e+01	-9.867045e+00	-5.076681e+00	-4.790364e+00	-1.431586e-01	9.867045e+01	5.295455e+02	-7.313737e-18	5.295455e+02	-5.295455e+02
11.79         	5.298501e+01	1.309419e+02	-7.795689e+01	-1.044494e+01	-5.362901e+00	-5.082038e+00	-1.404314e-01	1.044494e+02	5.298501e+02	-7.337852e-18	5.298501e+02	-5.298501e+02
11.795        	5.301883e+01	1.362425e+02	-8.322370e+01	-1.097331e+01	-5.623699e+00	-5.349613e+00	-1.370432e-01	1.097331e+02	5.301883e+02	-7.362718e-18	5.301883e+02	-5.301883e+02
11.8          	5.305652e+01	1.410071e+02	-8.795057e+01	-1.144788e+01	-5.856947e+00	-5.590935e+00	-1.330061e-01	1.144788e+02	5.305652e+02	-7.388186e-18	5.305652e+02	-5.305652e+02
11.805        	5.309544e+01	1.452337e+02	-9.213822e+01	-1.186859e+01	-6.062641e+00	-5.805953e+00	-1.283444e-01	1.186859e+02	5.309544e+02	-7.413873e-18	5.309544e+02	-5.309544e+02
11.81         	5.313623e+01	1.488904e+02	-9.575419e+01	-1.223223e+01	-6.239183e+00	-5.993047e+00	-1.230684e-01	1.223223e+02	5.313623e+02	-7.439341e-18	5.313623e+02	-5.313623e+02
11.815        	5.317784e+01	1.519565e+02	-9.877869e+01	-1.253676e+01	-6.385592e+00	-6.151169e+00	-1.172114e-01	1.253676e+02	5.317784e+02	-7.464491e-18	5.317784e+02	-5.317784e+02
11.82         	5.321837e+01	1.544179e+02	-1.011996e+02	-1.278087e+01	-6.501239e+00	-6.279635e+00	-1.108023e-01	1.278087e+02	5.321837e+02	-7.488905e-18	5.321837e+02	-5.321837e+02
11.825        	5.325884e+01	1.562675e+02	-1.030087e+02	-1.296381e+01	-6.585780e+00	-6.378030e+00	-1.038747e-01	1.296381e+02	5.325884e+02	-7.512620e-18	5.325884e+02	-5.325884e+02
11.83         	5.329746e+01	1.574972e+02	-1.041998e+02	-1.308485e+01	-6.638889e+00	-6.445963e+00	-9.646283e-02	1.308485e+02	5.329746e+02	-7.535152e-18	5.329746e+02	-5.329746e+02
11.835        	5.333326e+01	1.580970e+02	-1.047637e+02	-1.314304e+01	-6.660120e+00	-6.482915e+00	-8.860276e-02	1.314304e+02	5.333326e+02	-7.556382e-18	5.333326e+02	-5.333326e+02
11.84         	5.336640e+01	1.580597e+02	-1.046933e+02	-1.313765e+01	-6.649164e+00	-6.488490e+00	-8.033716e-02	1.313765e+02	5.336640e+02	-7.576071e-18	5.336640e+02	-5.336640e+02
11.845        	5.339539e+01	1.573945e+02	-1.039992e+02	-1.306968e+01	-6.606544e+00	-6.463140e+00	-7.170211e-02	1.306968e+02	5.339539e+02	-7.594005e-18	5.339539e+02	-5.339539e+02
11.85         	5.342012e+01	1.561060e+02	-1.026859e+02	-1.293959e+01	-6.532540e+00	-6.407054e+00	-6.274316e-02	1.293959e+02	5.342012e+02	-7.610323e-18	5.342012e+02	-5.342012e+02
11.855        	5.344006e+01	1.541910e+02	-1.007509e+02	-1.274709e+01	-6.427053e+00	-6.320040e+00	-5.350615e-02	1.274709e+02	5.344006e+02	-7.624695e-18	5.344006e+02	-5.344006e+02
11.86         	5.345526e+01	1.516768e+02	-9.822158e+01	-1.249492e+01	-6.291499e+00	-6.203422e+00	-4.403834e-02	1.249492e+02	5.345526e+02	-7.636926e-18	5.345526e+02	-5.345526e+02
11.865        	5.346400e+01	1.485588e+02	-9.509478e+01	-1.218268e+01	-6.125723e+00	-6.056955e+00	-3.438372e-02	1.218268e+02	5.346400e+02	-7.646870e-18	5.346400e+02	-5.346400e+02
11.87         	5.346742e+01	1.448669e+02	-9.139950e+01	-1.181332e+01	-5.931253e+00	-5.882069e+00	-2.459202e-02	1.181332e+02	5.346742e+02	-7.654733e-18	5.346742e+02	-5.346742e+02
11.875        	5.346566e+01	1.406084e+02	-8.714269e+01	-1.138755e+01	-5.708488e+00	-5.679064e+00	-1.471161e-02	1.138755e+02	5.346566e+02	-7.660447e-18	5.346566e+02	-5.346566e+02
11.88         	5.345705e+01	1.358102e+02	-8.235312e+01	-1.090816e+01	-5.458878e+00	-5.449287e+00	-4.795483e-03	1.090816e+02	5.345705e+02	-7.663816e-18	5.345705e+02	-5.345705e+02
11.885        	5.344298e+01	1.304978e+02	-7.705479e+01	-1.037763e+01	-5.183707e+00	-5.193921e+00	5.106558e-03	1.037763e+02	5.344298e+02	-7.665045e-18	5.344298e+02	-5.344298e+02
11.89         	5.342445e+01	1.246955e+02	-7.127106e+01	-9.798329e+00	-4.884207e+00	-4.914122e+00	1.495710e-02	9.798329e+01	5.342445e+02	-7.664062e-18	5.342445e+02	-5.342445e+02
11.895        	5.340038e+01	1.184291e+02	-6.502873e+01	-9.172892e+00	-4.561742e+00	-4.611149e+00	2.470348e-02	9.172892e+01	5.340038e+02	-7.660701e-18	5.340038e+02	-5.340038e+02
11.9          	5.337211e+01	1.117259e+02	-5.835381e+01	-8.503987e+00	-4.217694e+00	-4.286292e+00	3.429908e-02	8.503987e+01	5.337211e+02	-7.655422e-18	5.337211e+02	-5.337211e+02
11.905        	5.333963e+01	1.046223e+02	-5.128267e+01	-7.795249e+00	-3.853928e+00	-3.941320e+00	4.369604e-02	7.795249e+01	5.333963e+02	-7.648136e-18	5.333963e+02	-5.333963e+02
11.91         	5.330468e+01	9.714736e+01	-4.384268e+01	-7.049502e+00	-3.471899e+00	-3.577603e+00	5.285157e-02	7.049502e+01	5.330468e+02	-7.639210e-18	5.330468e+02	-5.330468e+02
11.915        	5.326664e+01	8.934237e+01	-3.607573e+01	-6.270905e+00	-3.073733e+00	-3.197172e+00	6.171982e-02	6.270905e+01	5.326664e+02	-7.628456e-18	5.326664e+02	-5.326664e+02
11.92         	5.322699e+01	8.124343e+01	-2.801643e+01	-5.462993e+00	-2.661231e+00	-2.801762e+00	7.026582e-02	5.462993e+01	5.322699e+02	-7.615992e-18	5.322699e+02	-5.322699e+02
11.925        	5.318651e+01	7.288485e+01	-1.969834e+01	-4.629160e+00	-2.236134e+00	-2.393026e+00	7.844598e-02	4.629160e+01	5.318651e+02	-7.601617e-18	5.318651e+02	-5.318651e+02
11.93         	5.314437e+01	6.431220e+01	-1.116783e+01	-3.774001e+00	-1.800787e+00	-1.973215e+00	8.621393e-02	3.774001e+01	5.314437e+02	-7.588120e-18	5.314437e+02	-5.314437e+02
11.935        	5.310413e+01	5.555993e+01	-2.455797e+00	-2.900786e+00	-1.356853e+00	-1.543933e+00	9.353991e-02	2.900786e+01	5.310413e+02	-7.571904e-18	5.310413e+02	-5.310413e+02
11.94         	5.306561e+01	4.667276e+01	6.392857e+00	-2.013995e+00	-9.066081e-01	-1.107387e+00	1.003894e-01	2.013995e+01	5.306561e+02	-7.554699e-18	5.306561e+02	-5.306561e+02
11.945        	5.302798e+01	3.769601e+01	1.533197e+01	-1.118202e+00	-4.523745e-01	-6.658277e-01	1.067266e-01	1.118202e+01	5.302798e+02	-7.538464e-18	5.302798e+02	-5.302798e+02
11.95         	5.299433e+01	2.867237e+01	2.432196e+01	-2.175205e-01	3.764426e-03	-2.212849e-01	1.125247e-01	2.175205e+00	5.299433e+02	-7.520141e-18	5.299433e+02	-5.299433e+02
11.955        	5.296373e+01	1.964259e+01	3.332113e+01	6.839271e-01	4.597209e-01	2.242062e-01	1.177573e-01	-6.839271e+00	5.296373e+02	-7.501414e-18	5.296373e+02	-5.296373e+02
11.96         	5.293725e+01	1.065269e+01	4.228456e+01	1.581593e+00	9.131933e-01	6.684002e-01	1.223965e-01	-1.581593e+01	5.293725e+02	-7.484433e-18	5.293725e+02	-5.293725e+02
11.965        	5.291573e+01	1.748739e+00	5.116700e+01	2.470913e+00	1.361876e+00	1.109037e+00	1.264196e-01	-2.470913e+01	5.291573e+02	-7.465953e-18	5.291573e+02	-5.291573e+02
11.97         	5.289945e+01	-7.024353e+00	5.992380e+01	3.347408e+00	1.803509e+00	1.543899e+00	1.298047e-01	-3.347408e+01	5.289945e+02	-7.447480e-18	5.289945e+02	-5.289945e+02
11.975        	5.288799e+01	-1.563189e+01	6.851987e+01	4.207588e+00	2.236336e+00	1.971252e+00	1.325418e-01	-4.207588e+01	5.288799e+02	-7.431231e-18	5.288799e+02	-5.288799e+02
11.98         	5.288277e+01	-2.402922e+01	7.691199e+01	5.047060e+00	2.658144e+00	2.388917e+00	1.346136e-01	-5.047060e+01	5.288277e+02	-7.414387e-18	5.288277e+02	-5.288277e+02
11.985        	5.288232e+01	-3.215523e+01	8.503755e+01	5.859639e+00	3.065823e+00	2.793817e+00	1.360030e-01	-5.859639e+01	5.288232e+02	-7.398534e-18	5.288232e+02	-5.288232e+02
11.99         	5.288863e+01	-3.998987e+01	9.287850e+01	6.643419e+00	3.458415e+00	3.185003e+00	1.367061e-01	-6.643419e+01	5.288863e+02	-7.383375e-18	5.288863e+02	-5.288863e+02
11.995        	5.290124e+01	-4.748691e+01	1.003882e+02	7.393753e+00	3.833595e+00	3.560159e+00	1.367179e-01	-7.393753e+01	5.290124e+02	-7.369102e-18	5.290124e+02	-5.290124e+02
12            	5.291803e+01	-5.461678e+01	1.075348e+02	8.107580e+00	4.189828e+00	3.917751e+00	1.360386e-01	-8.107580e+01	5.291803e+02	-7.355728e-18	5.291803e+02	-5.291803e+02
12.005        	5.294026e+01	-6.133171e+01	1.142720e+02	8.780184e+00	4.524754e+00	4.255430e+00	1.346621e-01	-8.780184e+01	5.294026e+02	-7.343349e-18	5.294026e+02	-5.294026e+02
12.01         	5.296677e+01	-6.758864e+01	1.205554e+02	9.407203e+00	4.836206e+00	4.570997e+00	1.326045e-01	-9.407203e+01	5.296677e+02	-7.332425e-18	5.296677e+02	-5.296677e+02
12.015        	5.299814e+01	-7.338158e+01	1.263797e+02	9.988065e+00	5.123904e+00	4.864161e+00	1.298715e-01	-9.988065e+01	5.299814e+02	-7.322386e-18	5.299814e+02	-5.299814e+02
12.02         	5.303251e+01	-7.866808e+01	1.317006e+02	1.051843e+01	5.385694e+00	5.132740e+00	1.264770e-01	-1.051843e+02	5.303251e+02	-7.313221e-18	5.303251e+02	-5.303251e+02
12.025        	5.307005e+01	-8.341967e+01	1.364897e+02	1.099547e+01	5.620164e+00	5.375305e+00	1.224295e-01	-1.099547e+02	5.307005e+02	-7.305338e-18	5.307005e+02	-5.307005e+02
12.03         	5.310934e+01	-8.761290e+01	1.407222e+02	1.141676e+01	5.826133e+00	5.590624e+00	1.177544e-01	-1.141676e+02	5.310934e+02	-7.297935e-18	5.310934e+02	-5.310934e+02
12.035        	5.315067e+01	-9.124211e+01	1.443928e+02	1.178174e+01	6.003352e+00	5.778393e+00	1.124795e-01	-1.178174e+02	5.315067e+02	-7.291478e-18	5.315067e+02	-5.315067e+02
12.04         	5.319235e+01	-9.426700e+01	1.474594e+02	1.208632e+01	6.149785e+00	5.936533e+00	1.066260e-01	-1.208632e+02	5.319235e+02	-7.285814e-18	5.319235e+02	-5.319235e+02
12.045        	5.323284e+01	-9.669006e+01	1.499229e+02	1.233065e+01	6.265548e+00	6.065100e+00	1.002242e-01	-1.233065e+02	5.323284e+02	-7.280486e-18	5.323284e+02	-5.323284e+02
12.05         	5.327261e+01	-9.849386e+01	1.517665e+02	1.251302e+01	6.349815e+00	6.163202e+00	9.330653e-02	-1.251302e+02	5.327261e+02	-7.275727e-18	5.327261e+02	-5.327261e+02
12.055        	5.331112e+01	-9.967346e+01	1.529846e+02	1.263290e+01	6.402355e+00	6.230548e+00	8.590354e-02	-1.263290e+02	5.331112e+02	-7.271419e-18	5.331112e+02	-5.331112e+02
12.06         	5.334665e+01	-1.002186e+02	1.535652e+02	1.268919e+01	6.422658e+00	6.266532e+00	7.806294e-02	-1.268919e+02	5.334665e+02	-7.267176e-18	5.334665e+02	-5.334665e+02
12.065        	5.337845e+01	-1.001395e+02	1.535180e+02	1.268287e+01	6.411251e+00	6.271623e+00	6.981426e-02	-1.268287e+02	5.337845e+02	-7.262921e-18	5.337845e+02	-5.337845e+02
12.07         	5.340699e+01	-9.942375e+01	1.528307e+02	1.261272e+01	6.367563e+00	6.245161e+00	6.120104e-02	-1.261272e+02	5.340699e+02	-7.258949e-18	5.340699e+02	-5.340699e+02
12.075        	5.343110e+01	-9.808749e+01	1.515186e+02	1.248030e+01	6.292420e+00	6.187884e+00	5.226802e-02	-1.248030e+02	5.343110e+02	-7.254431e-18	5.343110e+02	-5.343110e+02
12.08         	5.345007e+01	-9.613644e+01	1.495865e+02	1.228615e+01	6.186130e+00	6.100018e+00	4.305631e-02	-1.228615e+02	5.345007e+02	-7.249519e-18	5.345007e+02	-5.345007e+02
12.085        	5.346314e+01	-9.358064e+01	1.470438e+02	1.203122e+01	6.049222e+00	5.981998e+00	3.361216e-02	-1.203122e+02	5.346314e+02	-7.244417e-18	5.346314e+02	-5.346314e+02
12.09         	5.347098e+01	-9.043685e+01	1.439078e+02	1.171723e+01	5.882600e+00	5.834634e+00	2.398339e-02	-1.171723e+02	5.347098e+02	-7.239036e-18	5.347098e+02	-5.347098e+02
12.095        	5.347268e+01	-8.671330e+01	1.401860e+02	1.134496e+01	5.686702e+00	5.658262e+00	1.422011e-02	-1.134496e+02	5.347268e+02	-7.233199e-18	5.347268e+02	-5.347268e+02
12.1          	5.346931e+01	-8.243461e+01	1.359039e+02	1.091693e+01	5.462832e+00	5.454095e+00	4.368710e-03	-1.091693e+02	5.346931e+02	-7.227203e-18	5.346931e+02	-5.346931e+02
12.105        	5.345989e+01	-7.762334e+01	1.310832e+02	1.043533e+01	5.212143e+00	5.223186e+00	-5.521803e-03	-1.043533e+02	5.345989e+02	-7.220652e-18	5.345989e+02	-5.345989e+02
12.11         	5.344492e+01	-7.230393e+01	1.257488e+02	9.902639e+00	4.935913e+00	4.966726e+00	-1.540653e-02	-9.902639e+01	5.344492e+02	-7.213701e-18	5.344492e+02	-5.344492e+02
12.115        	5.342476e+01	-6.649505e+01	1.199198e+02	9.320743e+00	4.635136e+00	4.685608e+00	-2.523597e-02	-9.320743e+01	5.342476e+02	-7.206433e-18	5.342476e+02	-5.342476e+02
12.12         	5.340034e+01	-6.023447e+01	1.136348e+02	8.693463e+00	4.311768e+00	4.381695e+00	-3.496344e-02	-8.693463e+01	5.340034e+02	-7.199254e-18	5.340034e+02	-5.340034e+02
12.125        	5.337080e+01	-5.355074e+01	1.069215e+02	8.023614e+00	3.967267e+00	4.056348e+00	-4.454041e-02	-8.023614e+01	5.337080e+02	-7.191677e-18	5.337080e+02	-5.337080e+02
12.13         	5.333766e+01	-4.646904e+01	9.980670e+01	7.313787e+00	3.602970e+00	3.710817e+00	-5.392338e-02	-7.313787e+01	5.333766e+02	-7.184143e-18	5.333766e+02	-5.333766e+02
12.135        	5.330114e+01	-3.902675e+01	9.232789e+01	6.567732e+00	3.220799e+00	3.346933e+00	-6.306733e-02	-6.567732e+01	5.330114e+02	-7.176799e-18	5.330114e+02	-5.330114e+02
12.14         	5.326251e+01	-3.125557e+01	8.451807e+01	5.788682e+00	2.822411e+00	2.966271e+00	-7.193010e-02	-5.788682e+01	5.326251e+02	-7.169884e-18	5.326251e+02	-5.326251e+02
12.145        	5.322204e+01	-2.319791e+01	7.641995e+01	4.980893e+00	2.409970e+00	2.570923e+00	-8.047606e-02	-4.980893e+01	5.322204e+02	-7.163895e-18	5.322204e+02	-5.322204e+02
12.15         	5.318022e+01	-1.489220e+01	6.807242e+01	4.148231e+00	1.985467e+00	2.162764e+00	-8.864822e-02	-4.148231e+01	5.318022e+02	-7.157892e-18	5.318022e+02	-5.318022e+02
12.155        	5.313833e+01	-6.362976e+00	5.950130e+01	3.293214e+00	1.550190e+00	1.743024e+00	-9.641705e-02	-3.293214e+01	5.313833e+02	-7.153041e-18	5.313833e+02	-5.313833e+02
